Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO,Computer_Time,Seconds,X_axis,Y_axis,Z_axis,delta_X,delta_Y,delta_Z,XfO,YfO,ZfO
2023-08-11 22:17,116,4.919807,356.424,359.3923,0.001632214,0.00012207,0.002563477,67.054573,-352.467923,-5.0592,2023-08-11 22:37,116,7.945321,350.8206,359.7358,0.000626087,-0.000610352,0.001708984,319.692179,-130.8873,-168.7772,2023-08-11 22:48,116,7.91471,8.18216,359.7295,-0.002184868,-0.000365257,-0.001800537,276.00329,34.01271,-326.75932,2023-08-11 22:59,116,7.90587,350.9373,359.724,-0.001615524,-0.000183106,0.000671387,263.99613,-128.3184,-137.1094,2023-08-11 23:11,116,7.896384,18.6185,359.7331,-0.000977516,-0.001846313,0.005493164,272.813916,28.81206,-332.59117,2023-08-11 23:22,116,7.887339,13.01205,359.7199,0.003259659,0.001027107,-0.000427246,265.948261,34.94335,-330.48113,2023-08-11 23:34,116,7.883667,2.211822,359.725,-0.00244236,0.000960112,0,279.418533,29.015448,-328.99975
2023-08-11 22:17,117,4.920021,356.4247,359.3911,0.0002141,0.000671387,-0.001190186,67.054359,-352.468623,-5.058,2023-08-11 22:37,117,7.944397,350.8195,359.7356,-0.00092411,-0.001037598,-0.000274658,319.693103,-130.8862,-168.777,2023-08-11 22:48,117,7.913093,8.18335,359.7288,-0.001616955,0.001189232,-0.000640869,276.004907,34.01152,-326.75862,2023-08-11 22:59,117,7.904855,350.9375,359.7217,-0.001015663,0.000213623,-0.002319336,263.997145,-128.3186,-137.1071,2023-08-11 23:11,117,7.895286,18.61757,359.7304,-0.001098633,-0.000925064,-0.002655029,272.815014,28.81299,-332.58847,2023-08-11 23:22,117,7.881034,13.01509,359.7176,-0.006304264,0.003045082,-0.002380371,265.954566,34.94031,-330.47883,2023-08-11 23:34,117,7.882309,2.21126,359.7248,-0.001358509,-0.000562191,-0.000183106,279.419891,29.01601,-328.99955
2023-08-11 22:17,118,4.91568,356.4229,359.3958,-0.004341125,-0.001739502,0.004730225,67.0587,-352.466823,-5.0627,2023-08-11 22:37,118,7.944794,350.8189,359.7332,0.000397205,-0.000640869,-0.002410889,319.692706,-130.8856,-168.7746,2023-08-11 22:48,118,7.916673,8.185846,359.7302,0.003580093,0.002496719,0.001342773,276.001327,34.009024,-326.76002,2023-08-11 22:59,118,7.902855,350.9375,359.7201,-0.001999855,-3.05E-05,-0.001617432,263.999145,-128.3186,-137.1055,2023-08-11 23:11,118,7.899469,18.61977,359.7303,0.004183292,0.002199173,-0.00012207,272.810831,28.81079,-332.58837,2023-08-11 23:22,118,7.881745,13.01445,359.7228,0.000710964,-0.000648499,0.005279541,265.953855,34.94095,-330.48403,2023-08-11 23:34,118,7.880669,2.213354,359.7218,-0.001639843,0.002094746,-0.00302124,279.421531,29.013916,-328.99655
2023-08-11 22:17,119,4.917107,356.4198,359.3955,0.001427174,-0.003143311,-0.000335693,67.057273,-352.463723,-5.0624,2023-08-11 22:37,119,7.947397,350.8185,359.736,0.002603054,-0.000396729,0.002807617,319.690103,-130.8852,-168.7774,2023-08-11 22:49,119,7.914367,8.185502,359.7335,-0.002305508,-0.000344276,0.003356934,276.003633,34.009368,-326.76332,2023-08-11 22:59,119,7.90158,350.9369,359.7234,-0.001274586,-0.000640869,0.003387451,264.00042,-128.318,-137.1088,2023-08-11 23:11,119,7.898492,18.62302,359.7304,-0.000976563,0.0032444,6.10E-05,272.811808,28.80754,-332.58847,2023-08-11 23:22,119,7.883425,13.01494,359.725,0.00167942,0.000497818,0.002197266,265.952175,34.94046,-330.48623,2023-08-11 23:34,119,7.881851,2.214127,359.7234,0.001182079,0.000772476,0.001586914,279.420349,29.013143,-328.99815
2023-08-11 22:17,120,4.915909,356.4207,359.3929,-0.001197815,0.000976563,-0.002624512,67.058471,-352.464623,-5.0598,2023-08-11 22:37,120,7.945175,350.8198,359.739,-0.002222061,0.001281738,0.002990723,319.692325,-130.8865,-168.7804,2023-08-11 22:49,120,7.912254,8.185192,359.7298,-0.002112865,-0.000309944,-0.003723145,276.005746,34.009678,-326.75962,2023-08-11 22:59,120,7.89663,350.9363,359.724,-0.004950047,-0.000518799,0.000579834,264.00537,-128.3174,-137.1094,2023-08-11 23:11,120,7.899827,18.62375,359.7292,0.001334667,0.000734329,-0.001159668,272.810473,28.80681,-332.58727,2023-08-11 23:22,120,7.88498,13.0147,359.7262,0.001554966,-0.000247955,0.001190186,265.95062,34.9407,-330.48743,2023-08-11 23:34,120,7.881279,2.211556,359.7221,-0.000571728,-0.002570391,-0.001251221,279.420921,29.015714,-328.99685
2023-08-11 22:17,121,4.916542,356.4169,359.3899,0.000632763,-0.003814697,-0.002990723,67.057838,-352.460823,-5.0568,2023-08-11 22:37,121,7.946596,350.8181,359.7376,0.001420498,-0.001647949,-0.001312256,319.690904,-130.8848,-168.779,2023-08-11 22:49,121,7.910989,8.184383,359.7288,-0.001265526,-0.000808716,-0.000976563,276.007011,34.010487,-326.75862,2023-08-11 22:59,121,7.901955,350.9373,359.7246,0.005324841,0.00100708,0.000579834,264.000045,-128.3184,-137.11,2023-08-11 23:11,121,7.899216,18.62393,359.731,-0.000610828,0.000183106,0.001800537,272.811084,28.80663,-332.58907,2023-08-11 23:22,121,7.882798,13.01244,359.7253,-0.00218153,-0.002257347,-0.000915527,265.952802,34.94296,-330.48653,2023-08-11 23:34,121,7.88009,2.215134,359.7213,-0.001189232,0.003577232,-0.00076294,279.42211,29.012136,-328.99605
2023-08-11 22:17,122,4.917862,356.4174,359.3901,0.001319885,0.000427246,0.000274658,67.056518,-352.461323,-5.057,2023-08-11 22:37,122,7.944849,350.8175,359.7392,-0.001746655,-0.000671387,0.001556396,319.692651,-130.8842,-168.7806,2023-08-11 22:49,122,7.90828,8.185106,359.7271,-0.002708912,0.000722885,-0.001678467,276.00972,34.009764,-326.75692,2023-08-11 23:00,122,7.90391,350.9338,359.7251,0.001954556,-0.003509521,0.000488281,263.99809,-128.3149,-137.1105,2023-08-11 23:11,122,7.893859,18.62244,359.7285,-0.005357265,-0.001489639,-0.002502441,272.816441,28.80812,-332.58657,2023-08-11 23:22,122,7.887117,13.01241,359.7252,0.004319191,-2.77E-05,-0.000152588,265.948483,34.94299,-330.48643,2023-08-11 23:34,122,7.87922,2.220014,359.7245,-0.000870228,0.00488019,0.003173828,279.42298,29.007256,-328.99925
2023-08-11 22:17,123,4.919777,356.418,359.3899,0.001915455,0.000610352,-0.000244141,67.054603,-352.461923,-5.0568,2023-08-11 22:37,123,7.944169,350.8162,359.7369,-0.00067997,-0.001312256,-0.002258301,319.693331,-130.8829,-168.7783,2023-08-11 22:49,123,7.912423,8.183504,359.7287,0.004142761,-0.001602173,0.001586914,276.005577,34.011366,-326.75852,2023-08-11 23:00,123,7.899644,350.9359,359.7251,-0.004265785,0.002105713,3.05E-05,264.002356,-128.317,-137.1105,2023-08-11 23:11,123,7.891479,18.62398,359.7318,-0.002379417,0.001533508,0.003295898,272.818821,28.80658,-332.58987,2023-08-11 23:22,123,7.88446,13.01227,359.7237,-0.002656937,-0.000144959,-0.001495361,265.95114,34.94313,-330.48493,2023-08-11 23:34,123,7.883828,2.222308,359.723,0.004607677,0.00229454,-0.001525879,279.418372,29.004962,-328.99775
2023-08-11 22:17,124,4.917183,356.4162,359.3883,-0.002594471,-0.001800537,-0.001586914,67.057197,-352.460123,-5.0552,2023-08-11 22:37,124,7.945138,350.8168,359.7369,0.000968456,0.000610352,-6.10E-05,319.692362,-130.8835,-168.7783,2023-08-11 22:49,124,7.916276,8.182165,359.7304,0.003852844,-0.001338959,0.001647949,276.001724,34.012705,-326.76022,2023-08-11 23:00,124,7.898333,350.938,359.726,-0.001311302,0.002075195,0.000915527,264.003667,-128.3191,-137.1114,2023-08-11 23:11,124,7.891892,18.62032,359.7302,0.000412941,-0.003656387,-0.001617432,272.818408,28.81024,-332.58827,2023-08-11 23:22,124,7.884698,13.00963,359.7235,0.000237465,-0.002633095,-0.00012207,265.950902,34.94577,-330.48473,2023-08-11 23:34,124,7.882135,2.221592,359.7203,-0.001692772,-0.000715971,-0.002655029,279.420065,29.005678,-328.99505
2023-08-11 22:17,125,4.916428,356.4156,359.3911,-0.00075531,-0.000549316,0.0027771,67.057952,-352.459523,-5.058,2023-08-11 22:37,125,7.948191,350.8169,359.7363,0.003053188,9.16E-05,-0.000610352,319.689309,-130.8836,-168.7777,2023-08-11 22:49,125,7.915962,8.177319,359.7287,-0.000313282,-0.004846573,-0.001678467,276.002038,34.017551,-326.75852,2023-08-11 23:00,125,7.899087,350.9346,359.7251,0.000754833,-0.003387451,-0.000946045,264.002913,-128.3157,-137.1105,2023-08-11 23:11,125,7.89367,18.62277,359.7278,0.001777649,0.002449036,-0.002441406,272.81663,28.80779,-332.58587,2023-08-11 23:22,125,7.886634,13.01088,359.7253,0.001936436,0.001252174,0.001800537,265.948966,34.94452,-330.48653,2023-08-11 23:34,125,7.883157,2.221482,359.7202,0.001021862,-0.000110149,-0.00012207,279.419043,29.005788,-328.99495
2023-08-11 22:17,126,4.914636,356.4155,359.3895,-0.001791954,-0.00012207,-0.001586914,67.059744,-352.459423,-5.0564,2023-08-11 22:37,126,7.944642,350.8145,359.7377,-0.003548622,-0.002410889,0.001403809,319.692858,-130.8812,-168.7791,2023-08-11 22:49,126,7.915512,8.176895,359.7262,-0.000450134,-0.000423431,-0.002532959,276.002488,34.017975,-326.75602,2023-08-11 23:00,126,7.897569,350.9347,359.7246,-0.00151825,6.10E-05,-0.000518799,264.004431,-128.3158,-137.11,2023-08-11 23:11,126,7.894075,18.62372,359.725,0.000404835,0.000947952,-0.002716064,272.816225,28.80684,-332.58307,2023-08-11 23:22,126,7.886216,13.01027,359.723,-0.000418663,-0.000609398,-0.002349854,265.949384,34.94513,-330.48423,2023-08-11 23:34,126,7.882524,2.21967,359.7176,-0.00063324,-0.001812458,-0.002624512,279.419676,29.0076,-328.99235
2023-08-11 22:17,127,4.917817,356.4181,359.3918,0.003180981,0.002624512,0.002349854,67.056563,-352.462023,-5.0587,2023-08-11 22:37,127,7.944199,350.813,359.7417,-0.000442982,-0.001495361,0.004058838,319.693301,-130.8797,-168.7831,2023-08-11 22:49,127,7.914528,8.178446,359.7313,-0.000984192,0.001550674,0.005157471,276.003472,34.016424,-326.76112,2023-08-11 23:00,127,7.901551,350.9345,359.7247,0.003982067,-0.000152588,0.000152588,264.000449,-128.3156,-137.1101,2023-08-11 23:11,127,7.894007,18.62568,359.7262,-6.82E-05,0.00195694,0.00112915,272.816293,28.80488,-332.58427,2023-08-11 23:22,127,7.887926,13.00996,359.721,0.001710415,-0.000311852,-0.00201416,265.947674,34.94544,-330.48223,2023-08-11 23:34,127,7.88231,2.219392,359.7196,-0.000213623,-0.000277758,0.002044678,279.41989,29.007878,-328.99435
2023-08-11 22:17,128,4.918297,356.4165,359.3901,0.000480652,-0.001617432,-0.00177002,67.056083,-352.460423,-5.057,2023-08-11 22:37,128,7.945649,350.8171,359.7405,0.001449585,0.004150391,-0.001190186,319.691851,-130.8838,-168.7819,2023-08-11 22:49,128,7.914681,8.176279,359.7319,0.000153542,-0.002166748,0.000610352,276.003319,34.018591,-326.76172,2023-08-11 23:00,128,7.899018,350.9335,359.7274,-0.002532959,-0.001068115,0.002624512,264.002982,-128.3146,-137.1128,2023-08-11 23:11,128,7.893029,18.627,359.7271,-0.000977516,0.001321793,0.00088501,272.817271,28.80356,-332.58517,2023-08-11 23:22,128,7.888831,13.01085,359.7186,0.000905037,0.000889778,-0.002349854,265.946769,34.94455,-330.47983,2023-08-11 23:34,128,7.881578,2.217169,359.7213,-0.000731468,-0.002223492,0.001617432,279.420622,29.010101,-328.99605
2023-08-11 22:17,129,4.920586,356.414,359.3923,0.002288342,-0.002532959,0.002227783,67.053794,-352.457923,-5.0592,2023-08-11 22:37,129,7.948465,350.8166,359.7377,0.002816677,-0.000518799,-0.002838135,319.689035,-130.8833,-168.7791,2023-08-11 22:49,129,7.915621,8.176803,359.7327,0.000939369,0.000523567,0.000793457,276.002379,34.018067,-326.76252,2023-08-11 23:00,129,7.902009,350.9313,359.7257,0.002990723,-0.00213623,-0.001647949,263.999991,-128.3124,-137.1111,2023-08-11 23:11,129,7.892831,18.62527,359.7264,-0.000198364,-0.001731873,-0.000671387,272.817469,28.80529,-332.58447,2023-08-11 23:22,129,7.890428,13.00877,359.7225,0.001596451,-0.002082825,0.003875732,265.945172,34.94663,-330.48373,2023-08-11 23:34,129,7.881279,2.216617,359.7187,-0.000298977,-0.000551224,-0.002532959,279.420921,29.010653,-328.99345
2023-08-11 22:17,130,4.919335,356.4164,359.3917,-0.001250744,0.002380371,-0.000640869,67.055045,-352.460323,-5.0586,2023-08-11 22:37,130,7.946298,350.8159,359.7402,-0.002167702,-0.000671387,0.002471924,319.691202,-130.8826,-168.7816,2023-08-11 22:49,130,7.915802,8.174954,359.7282,0.000180721,-0.001848221,-0.004516602,276.002198,34.019916,-326.75802,2023-08-11 23:00,130,7.902605,350.9318,359.724,0.000596046,0.000457764,-0.001678467,263.999395,-128.3129,-137.1094,2023-08-11 23:11,130,7.893655,18.62744,359.7287,0.000823975,0.00217247,0.002288818,272.816645,28.80312,-332.58677,2023-08-11 23:22,130,7.890443,13.01199,359.7259,1.53E-05,0.003221512,0.003356934,265.945157,34.94341,-330.48713,2023-08-11 23:34,130,7.884003,2.214885,359.7202,0.002723694,-0.001731873,0.001525879,279.418197,29.012385,-328.99495
2023-08-11 22:17,131,4.916466,356.4156,359.3948,-0.002869129,-0.00076294,0.003112793,67.057914,-352.459523,-5.0617,2023-08-11 22:37,131,7.947463,350.8146,359.7391,0.00116539,-0.001281738,-0.001037598,319.690037,-130.8813,-168.7805,2023-08-11 22:49,131,7.918205,8.176997,359.7274,0.002403736,0.00204277,-0.000793457,275.999795,34.017873,-326.75722,2023-08-11 23:00,131,7.905175,350.9345,359.7267,0.002569675,0.002685547,0.002655029,263.996825,-128.3156,-137.1121,2023-08-11 23:11,131,7.892205,18.62694,359.7278,-0.001449585,-0.000494003,-0.000854492,272.818095,28.80362,-332.58587,2023-08-11 23:22,131,7.885108,13.01375,359.7235,-0.005335331,0.001754761,-0.002319336,265.950492,34.94165,-330.48473,2023-08-11 23:34,131,7.882386,2.218275,359.7202,-0.001617432,0.003389359,0,279.419814,29.008995,-328.99495
2023-08-11 22:17,132,4.916457,356.4133,359.3944,-8.58E-06,-0.002319336,-0.000366211,67.057923,-352.457223,-5.0613,2023-08-11 22:37,132,7.947526,350.8157,359.7407,6.25E-05,0.001068115,0.001586914,319.689974,-130.8824,-168.7821,2023-08-11 22:49,132,7.917672,8.176549,359.7312,-0.000533104,-0.000448227,0.00378418,276.000328,34.018321,-326.76102,2023-08-11 23:00,132,7.903756,350.9354,359.7283,-0.001419067,0.000915527,0.001617432,263.998244,-128.3165,-137.1137,2023-08-11 23:11,132,7.894035,18.6268,359.7281,0.001829624,-0.000139237,0.000335693,272.816265,28.80376,-332.58617,2023-08-11 23:22,132,7.887307,13.01276,359.7235,0.00219965,-0.00098896,-6.10E-05,265.948293,34.94264,-330.48473,2023-08-11 23:34,132,7.882951,2.215034,359.7239,0.000565529,-0.003241062,0.003662109,279.419249,29.012236,-328.99865
2023-08-11 22:17,133,4.915147,356.4178,359.3942,-0.001310349,0.004486084,-0.000183106,67.059233,-352.461723,-5.0611,2023-08-11 22:37,133,7.947946,350.8155,359.7422,0.000420094,-0.000244141,0.001495361,319.689554,-130.8822,-168.7836,2023-08-11 22:49,133,7.918856,8.17565,359.7313,0.00118351,-0.000899315,9.16E-05,275.999144,34.01922,-326.76112,2023-08-11 23:00,133,7.903054,350.9362,359.7288,-0.000701428,0.00076294,0.000457764,263.998946,-128.3173,-137.1142,2023-08-11 23:11,133,7.897835,18.62601,359.7291,0.003799915,-0.000795364,0.000976563,272.812465,28.80455,-332.58717,2023-08-11 23:22,133,7.882867,13.01442,359.7201,-0.004439831,0.001660347,-0.003387451,265.952733,34.94098,-330.48133,2023-08-11 23:34,133,7.878831,2.216034,359.7221,-0.00412035,0.001000643,-0.00177002,279.423369,29.011236,-328.99685
2023-08-11 22:17,134,4.916977,356.4212,359.3917,0.001830578,0.003479004,-0.002563477,67.057403,-352.465123,-5.0586,2023-08-11 22:37,134,7.947335,350.8147,359.7416,-0.000610828,-0.000732422,-0.000610352,319.690165,-130.8814,-168.783,2023-08-11 22:49,134,7.916947,8.177375,359.7291,-0.001908302,0.001725197,-0.002197266,276.001053,34.017495,-326.75892,2023-08-11 23:00,134,7.900094,350.9366,359.7296,-0.002960205,0.000457764,0.000823975,264.001906,-128.3177,-137.115,2023-08-11 23:11,134,7.899041,18.6245,359.7309,0.001206398,-0.001512527,0.00177002,272.811259,28.80606,-332.58897,2023-08-11 23:22,134,7.882318,13.01276,359.7202,-0.000549793,-0.001652718,9.16E-05,265.953282,34.94264,-330.48143,2023-08-11 23:34,134,7.882072,2.213812,359.7201,0.003241539,-0.002222538,-0.002075195,279.420128,29.013458,-328.99485
2023-08-11 22:17,135,4.91568,356.4219,359.3901,-0.001296997,0.000671387,-0.001556396,67.0587,-352.465823,-5.057,2023-08-11 22:37,135,7.944009,350.818,359.7401,-0.003325939,0.003265381,-0.001464844,319.693491,-130.8847,-168.7815,2023-08-11 22:49,135,7.915573,8.178792,359.7303,-0.001374245,0.00141716,0.001220703,276.002427,34.016078,-326.76012,2023-08-11 23:00,135,7.899835,350.933,359.7279,-0.000259399,-0.003631592,-0.001678467,264.002165,-128.3141,-137.1133,2023-08-11 23:11,135,7.900298,18.62583,359.7284,0.001256943,0.001337051,-0.002471924,272.810002,28.80473,-332.58647,2023-08-11 23:22,135,7.881646,13.01242,359.7224,-0.000671864,-0.000347138,0.002258301,265.953954,34.94298,-330.48363,2023-08-11 23:34,135,7.883599,2.212977,359.7169,0.001526833,-0.000834465,-0.003112793,279.418601,29.014293,-328.99165
2023-08-11 22:17,136,4.915856,356.4216,359.3882,0.000175476,-0.000274658,-0.00189209,67.058524,-352.465523,-5.0551,2023-08-11 22:37,136,7.941439,350.8184,359.7366,-0.002570152,0.000396729,-0.003570557,319.696061,-130.8851,-168.778,2023-08-11 22:49,136,7.91636,8.178278,359.7332,0.000786781,-0.000514031,0.002838135,276.00164,34.016592,-326.76302,2023-08-11 23:00,136,7.903503,350.9303,359.7292,0.003668308,-0.002716064,0.001251221,263.998497,-128.3114,-137.1146,2023-08-11 23:11,136,7.899529,18.62653,359.7297,-0.000769138,0.000699997,0.001281738,272.810771,28.80403,-332.58777,2023-08-11 23:22,136,7.884941,13.01162,359.7254,0.003295422,-0.000796318,0.002960205,265.950659,34.94378,-330.48663,2023-08-11 23:34,136,7.884201,2.208121,359.718,0.000601769,-0.004856586,0.00100708,279.417999,29.019149,-328.99275
2023-08-11 22:17,137,4.919167,356.4245,359.3906,0.00331068,0.002838135,0.002410889,67.055213,-352.468423,-5.0575,2023-08-11 22:37,137,7.942475,350.8192,359.7375,0.001036644,0.000823975,0.000976563,319.695025,-130.8859,-168.7789,2023-08-11 22:49,137,7.917314,8.179054,359.7298,0.000953674,0.000776291,-0.003356934,276.000686,34.015816,-326.75962,2023-08-11 23:00,137,7.901217,350.9303,359.7314,-0.002286434,0,0.002288818,264.000783,-128.3114,-137.1168,2023-08-11 23:11,137,7.89914,18.62753,359.7243,-0.000388622,0.000993729,-0.005432129,272.81116,28.80303,-332.58237,2023-08-11 23:22,137,7.884887,13.0147,359.7237,-5.44E-05,0.003073692,-0.001739502,265.950713,34.9407,-330.48493,2023-08-11 23:34,137,7.883402,2.208024,359.7194,-0.000799179,-9.66E-05,0.001403809,279.418798,29.019246,-328.99415
2023-08-11 22:17,138,4.92141,356.4252,359.3895,0.002243042,0.000732422,-0.00112915,67.05297,-352.469123,-5.0564,2023-08-11 22:37,138,7.945214,350.8164,359.7355,0.002738953,-0.002838135,-0.00201416,319.692286,-130.8831,-168.7769,2023-08-11 22:49,138,7.917412,8.180367,359.73,9.82E-05,0.001312256,0.000213623,276.000588,34.014503,-326.75982,2023-08-11 23:00,138,7.899894,350.9309,359.7284,-0.001322269,0.000610352,-0.003051758,264.002106,-128.312,-137.1138,2023-08-11 23:11,138,7.895987,18.63114,359.7272,-0.003153801,0.003608704,0.002960205,272.814313,28.79942,-332.58527,2023-08-11 23:22,138,7.883126,13.01277,359.7221,-0.001760483,-0.001925468,-0.001556396,265.952474,34.94263,-330.48333,2023-08-11 23:34,138,7.882072,2.208746,359.7168,-0.001329422,0.000721455,-0.002593994,279.420128,29.018524,-328.99155
2023-08-11 22:17,139,4.920043,356.4263,359.3924,-0.001366138,0.001068115,0.00289917,67.054337,-352.470223,-5.0593,2023-08-11 22:37,139,7.944191,350.8139,359.7348,-0.001022816,-0.002441406,-0.000732422,319.693309,-130.8806,-168.7762,2023-08-11 22:49,139,7.918694,8.1803,359.7312,0.001281738,-6.68E-05,0.001159668,275.999306,34.01457,-326.76102,2023-08-11 23:00,139,7.899391,350.9309,359.7245,-0.00050354,0,-0.003936768,264.002609,-128.312,-137.1099,2023-08-11 23:11,139,7.895866,18.63253,359.7281,-0.00012064,0.001392365,0.000915527,272.814434,28.79803,-332.58617,2023-08-11 23:22,139,7.88095,13.01044,359.7212,-0.002175808,-0.002333641,-0.000915527,265.95465,34.94496,-330.48243,2023-08-11 23:34,139,7.880584,2.208153,359.7197,-0.001488209,-0.00059247,0.00289917,279.421616,29.019117,-328.99445
2023-08-11 22:17,140,4.92028,356.4242,359.3932,0.000236988,-0.002075195,0.000854492,67.0541,-352.468123,-5.0601,2023-08-11 22:37,140,7.944528,350.8172,359.735,0.00033617,0.003295898,0.000183106,319.692972,-130.8839,-168.7764,2023-08-11 22:49,140,7.915512,8.182251,359.7299,-0.003181458,0.001951218,-0.001251221,276.002488,34.012619,-326.75972,2023-08-11 23:00,140,7.898569,350.9311,359.7225,-0.00082159,0.000244141,-0.001953125,264.003431,-128.3122,-137.1079,2023-08-11 23:11,140,7.893288,18.63163,359.7278,-0.002578259,-0.000896454,-0.000366211,272.817012,28.79893,-332.58587,2023-08-11 23:22,140,7.884375,13.00826,359.7219,0.003424644,-0.002174377,0.000671387,265.951225,34.94714,-330.48313,2023-08-11 23:34,140,7.882418,2.205161,359.72,0.001833439,-0.002992392,0.000305176,279.419782,29.022109,-328.99475
2023-08-11 22:17,141,4.916504,356.4253,359.3957,-0.00377655,0.001098633,0.002410889,67.057876,-352.469223,-5.0626,2023-08-11 22:37,141,7.946153,350.815,359.7317,0.001625538,-0.002227783,-0.003295898,319.691347,-130.8817,-168.7731,2023-08-11 22:49,141,7.915512,8.183105,359.73,0,0.000853539,6.10E-05,276.002488,34.011765,-326.75982,2023-08-11 23:00,141,7.902443,350.9303,359.7248,0.003874302,-0.000854492,0.002288818,263.999557,-128.3114,-137.1102,2023-08-11 23:11,141,7.897661,18.63283,359.727,0.004373074,0.001195908,-0.000793457,272.812639,28.79773,-332.58507,2023-08-11 23:22,141,7.8873,13.01037,359.7225,0.002924919,0.00210762,0.000640869,265.9483,34.94503,-330.48373,2023-08-11 23:34,141,7.883546,2.205538,359.7211,0.001128674,0.000376701,0.00112915,279.418654,29.021732,-328.99585
2023-08-11 22:17,142,4.912957,356.4231,359.3925,-0.003547192,-0.002197266,-0.003112793,67.061423,-352.467023,-5.0594,2023-08-11 22:37,142,7.943696,350.8138,359.7347,-0.002457142,-0.001159668,0.002990723,319.693804,-130.8805,-168.7761,2023-08-11 22:49,142,7.914338,8.183669,359.7324,-0.00117445,0.000564575,0.002380371,276.003662,34.011201,-326.76222,2023-08-11 23:00,142,7.905328,350.9271,359.7266,0.002884388,-0.003204346,0.00177002,263.996672,-128.3082,-137.112,2023-08-11 23:11,142,7.894135,18.63547,359.7283,-0.003526211,0.002643585,0.001281738,272.816165,28.79509,-332.58637,2023-08-11 23:22,142,7.886491,13.00883,359.7224,-0.000809193,-0.001543045,-9.16E-05,265.949109,34.94657,-330.48363,2023-08-11 23:34,142,7.886726,2.209625,359.7203,0.003180027,0.004087448,-0.00076294,279.415474,29.017645,-328.99505
2023-08-11 22:17,143,4.912094,356.4206,359.3881,-0.000862598,-0.002471924,-0.004455566,67.062286,-352.464523,-5.055,2023-08-11 22:37,143,7.943626,350.8154,359.7355,-6.96E-05,0.001556396,0.000854492,319.693874,-130.8821,-168.7769,2023-08-11 22:49,143,7.914124,8.182755,359.7315,-0.000213623,-0.000914574,-0.000823975,276.003876,34.012115,-326.76132,2023-08-11 23:00,143,7.901162,350.9278,359.7254,-0.004165649,0.00076294,-0.001159668,264.000838,-128.3089,-137.1108,2023-08-11 23:11,143,7.894645,18.63441,359.7273,0.000510693,-0.001058578,-0.000946045,272.815655,28.79615,-332.58537,2023-08-11 23:22,143,7.892564,13.0072,359.7233,0.006072998,-0.001626968,0.00088501,265.943036,34.9482,-330.48453,2023-08-11 23:34,143,7.88752,2.210358,359.7189,0.000793934,0.00073266,-0.001403809,279.41468,29.016912,-328.99365
2023-08-11 22:17,144,4.911294,356.4209,359.3895,-0.000800133,0.000305176,0.001434326,67.063086,-352.464823,-5.0564,2023-08-11 22:37,144,7.942376,350.8119,359.7327,-0.001250267,-0.003479004,-0.002807617,319.695124,-130.8786,-168.7741,2023-08-11 22:49,144,7.911057,8.179409,359.7339,-0.003067493,-0.00334549,0.002349854,276.006943,34.015461,-326.76372,2023-08-11 23:00,144,7.902306,350.9266,359.7287,0.001143932,-0.001190186,0.003265381,263.999694,-128.3077,-137.1141,2023-08-11 23:11,144,7.893372,18.63616,359.7243,-0.001273632,0.001749039,-0.002990723,272.816928,28.7944,-332.58237,2023-08-11 23:22,144,7.892831,13.00819,359.7253,0.000267029,0.000990868,0.001983643,265.942769,34.94721,-330.48653,2023-08-11 23:34,144,7.890039,2.207459,359.7237,0.002518654,-0.002898932,0.00479126,279.412161,29.019811,-328.99845
2023-08-11 22:17,145,4.90863,356.4191,359.3886,-0.002663612,-0.001800537,-0.000946045,67.06575,-352.463023,-5.0555,2023-08-11 22:37,145,7.944245,350.8108,359.731,0.001869202,-0.001098633,-0.001678467,319.693255,-130.8775,-168.7724,2023-08-11 22:49,145,7.913682,8.180629,359.7335,0.002625465,0.001219749,-0.000366211,276.004318,34.014241,-326.76332,2023-08-11 23:00,145,7.898154,350.9262,359.7279,-0.004151821,-0.000457764,-0.000793457,264.003846,-128.3073,-137.1133,2023-08-11 23:11,145,7.894151,18.63603,359.7225,0.000779152,-0.0001297,-0.001831055,272.816149,28.79453,-332.58057,2023-08-11 23:22,145,7.885819,13.01081,359.7206,-0.00701189,0.002620697,-0.004730225,265.949781,34.94459,-330.48183,2023-08-11 23:34,145,7.891037,2.207649,359.7219,0.00099802,0.000190258,-0.001861572,279.411163,29.019621,-328.99665
